2026.01.26	07:27:00	97.0597	97.0597	97.0397	97.0397	189	0	33
2026.01.26	07:28:00	97.0402	97.0555	97.0402	97.0555	226	0	36
2026.01.26	07:29:00	97.0541	97.0545	97.0532	97.0532	113	0	35
2026.01.26	07:30:00	97.0534	97.0555	97.0534	97.0544	209	0	35
2026.01.26	07:31:00	97.0544	97.0659	97.0544	97.0659	180	0	36
2026.01.26	07:32:00	97.0660	97.0807	97.0660	97.0807	216	0	33
2026.01.26	07:33:00	97.0798	97.0798	97.0762	97.0762	177	0	36
2026.01.26	07:34:00	97.0762	97.0762	97.0732	97.0751	151	0	32
2026.01.26	07:35:00	97.0738	97.0751	97.0738	97.0751	147	0	34
2026.01.26	07:36:00	97.0763	97.0844	97.0763	97.0844	149	0	36
2026.01.26	07:37:00	97.0847	97.0847	97.0813	97.0813	139	0	35
2026.01.26	07:38:00	97.0809	97.0809	97.0778	97.0778	172	0	36
2026.01.26	07:39:00	97.0784	97.0784	97.0684	97.0684	126	0	35
2026.01.26	07:40:00	97.0678	97.0689	97.0678	97.0689	169	0	32
2026.01.26	07:41:00	97.0689	97.0758	97.0689	97.0758	170	0	33
2026.01.26	07:42:00	97.0748	97.0817	97.0748	97.0817	158	0	36
2026.01.26	07:43:00	97.0840	97.0840	97.0803	97.0803	165	0	35
2026.01.26	07:44:00	97.0799	97.0799	97.0763	97.0763	159	0	35
2026.01.26	07:45:00	97.0769	97.0807	97.0769	97.0807	131	0	36
2026.01.26	07:46:00	97.0809	97.0816	97.0801	97.0816	159	0	36
2026.01.26	07:47:00	97.0812	97.0817	97.0812	97.0817	140	0	37
2026.01.26	07:48:00	97.0822	97.0914	97.0822	97.0914	147	0	37
2026.01.26	07:49:00	97.0907	97.0907	97.0871	97.0871	138	0	36
2026.01.26	07:50:00	97.0879	97.0879	97.0844	97.0844	206	0	36
2026.01.26	07:51:00	97.0844	97.0844	97.0804	97.0804	192	0	37
2026.01.26	07:52:00	97.0810	97.0810	97.0664	97.0664	212	0	35
2026.01.26	07:53:00	97.0663	97.0854	97.0663	97.0854	178	0	34
2026.01.26	07:54:00	97.0854	97.0883	97.0843	97.0843	227	0	39
2026.01.26	07:55:00	97.0841	97.0841	97.0779	97.0779	185	0	36
2026.01.26	07:56:00	97.0763	97.0763	97.0720	97.0720	211	0	33
2026.01.26	07:57:00	97.0724	97.0734	97.0724	97.0732	135	0	32
2026.01.26	07:58:00	97.0741	97.0751	97.0714	97.0751	246	0	33
2026.01.26	07:59:00	97.0745	97.0836	97.0745	97.0836	189	0	35
2026.01.26	08:00:00	97.0844	97.0935	97.0844	97.0935	288	0	30
2026.01.26	08:01:00	97.0922	97.0922	97.0875	97.0875	294	0	31
2026.01.26	08:02:00	97.0874	97.0884	97.0874	97.0884	177	0	34
2026.01.26	08:03:00	97.0875	97.0875	97.0872	97.0872	152	0	33
2026.01.26	08:04:00	97.0880	97.0930	97.0880	97.0930	149	0	32
2026.01.26	08:05:00	97.0934	97.0934	97.0932	97.0932	117	0	33
2026.01.26	08:06:00	97.0933	97.0933	97.0834	97.0834	214	0	33
2026.01.26	08:07:00	97.0842	97.1117	97.0842	97.1117	269	0	30
2026.01.26	08:08:00	97.1120	97.1404	97.1120	97.1404	305	0	27
2026.01.26	08:09:00	97.1405	97.1568	97.1405	97.1568	371	0	31
2026.01.26	08:10:00	97.1563	97.1567	97.1551	97.1551	286	0	32
2026.01.26	08:11:00	97.1557	97.1668	97.1557	97.1668	298	0	33
2026.01.26	08:12:00	97.1669	97.1685	97.1669	97.1685	288	0	33
2026.01.26	08:13:00	97.1681	97.1695	97.1681	97.1692	247	0	33
2026.01.26	08:14:00	97.1691	97.1865	97.1691	97.1865	311	0	33
2026.01.26	08:15:00	97.1863	97.1965	97.1863	97.1965	258	0	32
2026.01.26	08:16:00	97.1964	97.1964	97.1778	97.1778	243	0	32
2026.01.26	08:17:00	97.1774	97.1774	97.1754	97.1754	258	0	33
2026.01.26	08:18:00	97.1757	97.1780	97.1757	97.1780	178	0	32
2026.01.26	08:19:00	97.1776	97.1776	97.1553	97.1553	233	0	32
2026.01.26	08:20:00	97.1554	97.1554	97.1479	97.1479	184	0	31
2026.01.26	08:21:00	97.1504	97.1543	97.1504	97.1543	186	0	32
2026.01.26	08:22:00	97.1541	97.1541	97.1508	97.1508	118	0	33
2026.01.26	08:23:00	97.1502	97.1607	97.1502	97.1607	170	0	33
2026.01.26	08:24:00	97.1614	97.1614	97.1612	97.1612	227	0	32
2026.01.26	08:25:00	97.1604	97.1604	97.1425	97.1425	211	0	35
2026.01.26	08:26:00	97.1439	97.1467	97.1439	97.1467	222	0	35
2026.01.26	08:27:00	97.1462	97.1462	97.1430	97.1430	153	0	35
2026.01.26	08:28:00	97.1437	97.1437	97.1405	97.1405	277	0	35
2026.01.26	08:29:00	97.1407	97.1407	97.1386	97.1386	211	0	35
2026.01.26	08:30:00	97.1384	97.1384	97.1192	97.1192	350	0	32
2026.01.26	08:31:00	97.1195	97.1249	97.1195	97.1249	211	0	32
2026.01.26	08:32:00	97.1254	97.1254	97.1179	97.1179	230	0	32
2026.01.26	08:33:00	97.1161	97.1161	97.1138	97.1138	144	0	32
2026.01.26	08:34:00	97.1139	97.1278	97.1139	97.1278	168	0	34
2026.01.26	08:35:00	97.1281	97.1281	97.1239	97.1239	178	0	33
2026.01.26	08:36:00	97.1237	97.1237	97.1063	97.1063	207	0	30
2026.01.26	08:37:00	97.1061	97.1130	97.1061	97.1130	189	0	32
2026.01.26	08:38:00	97.1125	97.1125	97.1119	97.1119	206	0	32
2026.01.26	08:39:00	97.1114	97.1114	97.1036	97.1036	227	0	33
2026.01.26	08:40:00	97.1053	97.1099	97.1053	97.1099	162	0	33
2026.01.26	08:41:00	97.1099	97.1121	97.1099	97.1121	177	0	32
2026.01.26	08:42:00	97.1123	97.1132	97.1088	97.1088	246	0	33
2026.01.26	08:43:00	97.1086	97.1131	97.1086	97.1131	220	0	33
2026.01.26	08:44:00	97.1139	97.1139	97.1082	97.1082	173	0	33
2026.01.26	08:45:00	97.1081	97.1081	97.0988	97.0988	336	0	32
2026.01.26	08:46:00	97.0991	97.1095	97.0991	97.1095	225	0	35
2026.01.26	08:47:00	97.1107	97.1206	97.1107	97.1206	240	0	35
2026.01.26	08:48:00	97.1199	97.1217	97.1185	97.1185	227	0	33
2026.01.26	08:49:00	97.1179	97.1179	97.1157	97.1157	151	0	32
2026.01.26	08:50:00	97.1127	97.1127	97.1106	97.1121	283	0	30
2026.01.26	08:51:00	97.1120	97.1120	97.1098	97.1098	157	0	32
2026.01.26	08:52:00	97.1097	97.1140	97.1097	97.1140	192	0	32
2026.01.26	08:53:00	97.1145	97.1154	97.1145	97.1146	206	0	33
2026.01.26	08:54:00	97.1150	97.1269	97.1150	97.1269	164	0	32
